' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02; Ain: 3.300V F.S. x1 Gain
' Test ID: 0
' Run Started: 30/11(Nov)/1999 00:12:20
' Scan Freq (Hz): 250
' Log Time (sec): 24; Delay Time (sec): 10; Clock Adj.: 1.000000
' 
' Time,DateTime,Scan,Trigger,Trigger,GPIO1,GPIO1,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z,Ain
' (Sec),(Serial),Number,(State),(Edge),(State),(Edge),(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec),(ADc)
7.5120,36494.0087676157,1878,0,0,0,0,-0.05,-0.20,-0.88,0.38,-0.01,-1.93,1.8,-7.2,15.8,-12
7.5160,36494.008767662,1879,0,0,0,0,-0.15,-0.24,-0.88,0.00,0.02,-1.00,0.9,-1.5,0.3,-12
7.5200,36494.0087677083,1880,0,0,0,0,-0.10,-0.05,-0.78,0.30,-0.01,-1.84,0.4,-2.4,13.9,-12
7.5240,36494.0087677546,1881,0,0,0,0,-0.05,-0.05,-0.78,0.13,0.05,-1.99,2.3,-1.4,9.0,-12
7.5280,36494.0087678009,1882,0,0,0,0,-0.15,0.00,-1.07,0.01,0.01,-1.21,2.8,-7.3,0.3,-12
7.5320,36494.0087678472,1883,0,0,0,0,0.05,-0.05,-0.78,0.19,0.06,-0.99,0.4,-12.8,0.2,-12
7.5360,36494.0087678935,1884,0,0,0,0,-0.15,0.00,-0.88,0.06,0.06,-1.96,1.4,4.2,0.2,-8
7.5400,36494.0087679398,1885,0,0,0,0,-0.05,-0.05,-0.83,0.11,0.00,-0.95,4.2,-7.0,2.1,-8
7.5440,36494.0087679861,1886,0,0,0,0,-0.05,-0.10,-0.88,0.29,0.01,-1.97,-0.1,-7.3,1.0,-8
7.5480,36494.0087680324,1887,0,0,0,0,-0.15,-0.20,-0.83,0.12,-0.01,-1.03,1.9,2.2,0.2,-8
7.5520,36494.0087680787,1888,0,0,0,0,0.05,0.05,-0.98,0.17,0.05,-1.93,0.4,-7.3,2.1,-8
7.5560,36494.008768125,1889,0,0,0,0,-0.10,-0.24,-0.83,0.19,0.00,-2.00,2.9,0.3,2.0,-8
7.5600,36494.0087681713,1890,0,0,0,0,-0.10,-0.05,-0.83,0.27,-0.04,-1.93,0.2,-12.4,4.0,-8
7.5640,36494.0087682176,1891,0,0,0,0,-0.15,-0.05,-0.88,0.29,0.02,-1.24,-0.1,2.3,0.1,-8
7.5680,36494.0087682639,1892,0,0,0,0,-0.15,-0.20,-0.78,0.00,0.00,-0.93,-4.0,-21.5,0.2,-8
7.5720,36494.0087683102,1893,0,0,0,0,-0.15,0.05,-0.88,-0.25,-0.01,-1.23,1.3,-14.8,3.0,-7
7.5760,36494.0087683565,1894,0,0,0,0,-0.15,0.00,-0.88,0.11,-0.01,-1.04,-2.4,-21.2,2.0,-3
7.5800,36494.0087684028,1895,0,0,0,0,-0.10,-0.24,-0.83,0.37,0.06,-1.00,-4.0,0.4,0.3,-8
7.5840,36494.0087684491,1896,0,0,0,0,-0.10,-0.05,-0.88,0.18,-0.01,-1.80,-3.6,-7.6,11.9,-7
7.5880,36494.0087684954,1897,0,0,0,0,0.05,-0.05,-0.88,0.00,0.05,-1.18,-2.0,-7.4,2.3,-4
7.5920,36494.0087685417,1898,0,0,0,0,-0.15,-0.24,-0.98,0.02,-0.01,-1.98,8.7,-6.5,0.6,-4
7.5960,36494.008768588,1899,0,0,0,0,-0.15,-0.24,-0.83,-0.06,-0.01,-0.99,-3.3,1.9,1.4,-4
7.6000,36494.0087686343,1900,0,0,0,0,-0.15,-0.20,-0.93,0.06,0.02,-1.87,-3.0,-7.4,2.4,-4
7.6040,36494.0087686806,1901,0,0,0,0,-0.10,-0.20,-0.78,0.00,0.00,-2.00,0.0,-19.0,4.0,-3
7.6080,36494.0087687269,1902,0,0,0,0,-0.15,-0.05,-1.07,0.12,-0.03,-1.04,-3.5,-30.0,0.4,-3
7.6120,36494.0087687732,1903,0,0,0,0,-0.15,-0.05,-0.83,0.04,0.00,-1.24,-5.5,0.6,8.4,-3
7.6160,36494.0087688194,1904,0,0,0,0,-0.10,-0.05,-0.88,0.06,0.03,-0.99,-7.6,-38.7,0.1,-4
7.6200,36494.0087688657,1905,0,0,0,0,-0.15,-0.10,-1.02,0.06,0.00,-1.99,6.2,1.2,0.1,-4
7.6240,36494.008768912,1906,0,0,0,0,-0.05,-0.24,-1.07,0.32,0.19,-1.93,-0.1,-2.5,0.9,-4
7.6280,36494.0087689583,1907,0,0,0,0,-0.15,-0.15,-1.02,0.00,-0.01,-0.99,-6.7,15.9,4.0,-4
7.6320,36494.0087690046,1908,0,0,0,0,-0.05,-0.20,-0.88,-0.47,-0.01,-0.96,-11.5,-1.3,1.1,-4
7.6360,36494.0087690509,1909,0,0,0,0,-0.15,-0.15,-0.98,0.16,0.08,-1.11,-0.1,0.3,0.1,-4
7.6400,36494.0087690972,1910,0,0,0,0,-0.10,-0.15,-0.88,0.00,0.05,-1.99,0.9,7.1,2.7,-4
7.6440,36494.0087691435,1911,0,0,0,0,-0.15,-0.15,-0.88,0.25,0.02,-1.10,-0.1,4.8,1.1,-3
7.6480,36494.0087691898,1912,0,0,0,0,-0.10,-0.15,-0.83,0.02,0.02,-0.97,0.1,3.6,1.6,-3
7.6520,36494.0087692361,1913,0,0,0,0,-0.05,-0.15,-0.98,-0.06,0.03,-1.99,0.1,6.0,2.5,-3
7.6560,36494.0087692824,1914,0,0,0,0,-0.15,-0.05,-1.07,0.01,0.08,-1.88,1.9,4.2,6.3,-4
7.6600,36494.0087693287,1915,0,0,0,0,-0.05,-0.24,-0.78,0.00,0.12,-3.62,-7.9,153.4,0.9,-4
7.6640,36494.008769375,1916,0,0,0,0,0.05,-0.05,-0.68,0.01,0.04,-1.47,0.9,1.4,8.4,-4
7.6680,36494.0087694213,1917,0,0,0,0,-0.15,-0.24,-1.07,0.00,0.06,-1.99,18.1,8.1,8.0,-3
7.6720,36494.0087694676,1918,0,0,0,0,-0.15,0.00,-0.98,-0.25,-0.01,-1.99,1.9,6.1,7.9,-3
7.6760,36494.0087695139,1919,0,0,0,0,-0.05,-0.05,-1.07,0.03,-0.08,-2.00,3.8,8.1,0.1,-4
7.6800,36494.0087695602,1920,0,0,0,0,-0.15,-0.24,-0.98,0.00,0.00,-1.84,-3.8,0.8,0.1,-4
7.6840,36494.0087696065,1921,0,0,0,0,-0.15,-0.15,-0.88,0.06,-0.14,-0.93,-3.8,0.3,0.2,-16
7.6880,36494.0087696528,1922,0,0,0,0,-0.15,-0.05,-1.02,0.19,-0.01,-1.99,1.1,1.3,4.7,-20
7.6920,36494.0087696991,1923,0,0,0,0,-0.05,-0.05,-0.78,0.03,-0.13,-1.06,0.1,-3.6,4.5,-19
7.6960,36494.0087697454,1924,0,0,0,0,-0.05,-0.15,-0.88,0.06,0.04,-1.19,0.0,-3.6,4.1,-20
7.7000,36494.0087697917,1925,0,0,0,0,0.10,-0.05,-1.02,0.00,-0.01,-1.20,-0.1,3.3,2.6,-20
7.7040,36494.008769838,1926,0,0,0,0,-0.05,-0.05,-0.83,0.00,-0.03,-1.74,1.7,0.3,4.0,-20
7.7080,36494.0087698843,1927,0,0,0,0,0.05,-0.05,-1.07,0.01,-0.01,-1.00,0.4,0.3,2.0,-20
7.7120,36494.0087699306,1928,0,0,0,0,0.00,0.10,-0.88,-0.28,0.00,-1.34,-0.1,9.1,0.1,-20
7.7160,36494.0087699769,1929,0,0,0,0,0.00,-0.15,-1.07,0.04,-0.01,-1.96,2.0,0.3,8.4,-19
7.7200,36494.0087700232,1930,0,0,0,0,-0.05,0.00,-0.88,0.00,-0.01,-1.96,-0.1,0.6,12.8,-19
7.7240,36494.0087700694,1931,0,0,0,0,-0.15,0.05,-0.88,-0.09,0.06,-1.96,-2.0,-1.3,7.0,-20
7.7280,36494.0087701157,1932,0,0,0,0,-0.05,-0.05,-0.78,-0.06,-0.01,-1.25,7.7,-3.5,16.8,-16
7.7320,36494.008770162,1933,0,0,0,0,0.00,0.00,-0.88,-0.06,-0.01,-1.06,-7.9,1.0,0.4,-15
7.7360,36494.0087702083,1934,0,0,0,0,-0.15,-0.24,-0.78,0.00,-0.08,-0.87,2.9,-5.5,4.8,-16
7.7400,36494.0087702546,1935,0,0,0,0,-0.15,-0.05,-1.02,0.05,-0.07,-1.90,0.9,0.5,0.3,-11
7.7440,36494.0087703009,1936,0,0,0,0,-0.15,0.00,-1.07,0.00,-0.01,-1.93,7.8,1.3,4.0,12
7.7480,36494.0087703472,1937,0,0,0,0,-0.15,-0.20,-1.07,0.04,-0.12,-1.93,3.2,0.9,5.1,12
7.7520,36494.0087703935,1938,0,0,0,0,-0.05,-0.05,-0.88,-0.25,0.09,-1.21,0.0,-20.7,0.1,12
7.7560,36494.0087704398,1939,0,0,0,0,-0.15,-0.05,-1.07,-0.05,0.01,-1.04,-3.8,1.2,2.0,13
7.7600,36494.0087704861,1940,0,0,0,0,-0.05,-0.05,-0.88,-0.21,0.06,-1.17,0.0,1.2,0.2,13
7.7640,36494.0087705324,1941,0,0,0,0,-0.10,-0.05,-0.88,-0.21,-0.01,-1.90,-3.1,-3.4,0.8,12
7.7680,36494.0087705787,1942,0,0,0,0,-0.15,-0.20,-1.07,0.28,-0.04,-1.87,-0.1,-19.2,1.0,13
7.7720,36494.008770625,1943,0,0,0,0,-0.05,-0.05,-0.88,0.28,0.01,-0.98,1.1,0.6,2.4,12
7.7760,36494.0087706713,1944,0,0,0,0,-0.10,0.05,-1.07,0.07,-0.01,-1.99,1.8,0.3,2.0,13
7.7800,36494.0087707176,1945,0,0,0,0,-0.15,-0.20,-0.88,0.03,-0.01,-2.00,-0.1,0.8,8.1,12
7.7840,36494.0087707639,1946,0,0,0,0,0.00,-0.05,-1.02,0.03,0.01,-0.99,-0.1,-1.7,10.4,14
7.7880,36494.0087708102,1947,0,0,0,0,-0.15,-0.05,-0.78,-0.04,-0.01,-1.23,-1.0,1.1,10.4,14
7.7920,36494.0087708565,1948,0,0,0,0,0.05,-0.05,-0.83,0.04,-0.13,-1.87,-3.8,-3.1,17.8,12
7.7960,36494.0087709028,1949,0,0,0,0,0.00,-0.05,-1.07,-0.06,-0.01,-1.04,-0.1,4.5,4.0,12
7.8000,36494.0087709491,1950,0,0,0,0,-0.05,-0.10,-0.83,0.00,0.02,-1.15,1.9,0.5,15.7,13
7.8040,36494.0087709954,1951,0,0,0,0,-0.15,-0.05,-0.88,-0.19,0.02,-1.10,0.2,2.2,15.7,13
7.8080,36494.0087710417,1952,0,0,0,0,-0.15,-0.05,-0.83,0.00,-0.01,-1.97,-4.0,-3.6,12.3,13
7.8120,36494.008771088,1953,0,0,0,0,0.05,-0.24,-0.88,-0.13,0.00,-1.06,-6.7,2.5,0.1,12
7.8160,36494.0087711343,1954,0,0,0,0,0.00,-0.05,-1.02,0.13,0.05,-1.98,-5.0,-14.4,0.2,12
7.8200,36494.0087711806,1955,0,0,0,0,-0.15,-0.05,-1.02,0.00,0.00,-2.00,-1.8,3.3,0.2,14
7.8240,36494.0087712269,1956,0,0,0,0,-0.05,0.05,-1.07,0.16,0.00,-1.98,-0.1,-0.6,2.6,14
7.8280,36494.0087712731,1957,0,0,0,0,-0.10,-0.15,-0.78,0.02,0.05,-1.92,-2.7,-7.2,0.1,14
7.8320,36494.0087713194,1958,0,0,0,0,-0.05,-0.05,-1.02,-0.04,0.02,-1.12,0.9,8.6,0.9,14
7.8360,36494.0087713657,1959,0,0,0,0,-0.15,-0.05,-0.83,0.00,-0.01,-1.96,-7.9,-6.3,0.1,14
7.8400,36494.008771412,1960,0,0,0,0,0.05,-0.05,-0.98,0.00,-0.01,-1.93,2.3,2.2,0.1,14
7.8440,36494.0087714583,1961,0,0,0,0,-0.10,-0.24,-1.37,0.07,-0.01,-1.71,1.4,0.8,16.1,12
7.8480,36494.0087715046,1962,0,0,0,0,0.10,-0.24,-0.68,-1.50,-0.01,-1.62,-4.5,8.3,11.8,12
7.8520,36494.0087715509,1963,0,0,0,0,0.15,-0.05,-0.78,0.00,-0.01,-1.06,0.3,0.3,9.9,14
7.8560,36494.0087715972,1964,0,0,0,0,-0.05,0.05,-0.88,0.01,0.02,-1.05,-7.5,0.3,17.4,10
7.8600,36494.0087716435,1965,0,0,0,0,-0.05,-0.10,-0.83,-0.09,0.00,-1.99,0.4,1.6,17.6,0
7.8640,36494.0087716898,1966,0,0,0,0,-0.15,-0.20,-0.98,0.19,0.01,-1.99,0.6,3.7,4.1,4
7.8680,36494.0087717361,1967,0,0,0,0,-0.15,-0.05,-0.83,0.00,0.02,-0.99,-6.9,0.3,4.0,12
7.8720,36494.0087717824,1968,0,0,0,0,-0.15,-0.15,-1.07,0.04,0.01,-1.88,0.4,0.3,15.7,8
7.8760,36494.0087718287,1969,0,0,0,0,-0.05,-0.24,-1.02,0.16,-0.01,-1.99,3.8,2.5,8.6,2
7.8800,36494.008771875,1970,0,0,0,0,-0.15,0.05,-0.83,0.00,-0.01,-1.99,2.9,0.3,13.2,2
7.8840,36494.0087719213,1971,0,0,0,0,-0.05,-0.05,-0.83,0.06,-0.01,-1.12,-0.1,-15.1,9.9,8
7.8880,36494.0087719676,1972,0,0,0,0,-0.05,0.05,-0.88,0.08,0.05,-2.00,-5.7,-11.5,5.2,6
7.8920,36494.0087720139,1973,0,0,0,0,-0.10,-0.24,-0.88,0.01,-0.01,-1.00,4.1,5.4,2.3,1
7.8960,36494.0087720602,1974,0,0,0,0,-0.15,-0.05,-0.88,0.12,0.10,-0.99,-7.8,-15.1,15.7,0
7.9000,36494.0087721065,1975,0,0,0,0,-0.15,-0.05,-0.93,0.01,0.05,-1.98,-5.4,-3.1,5.3,4
7.9040,36494.0087721528,1976,0,0,0,0,-0.15,-0.10,-0.78,0.14,0.11,-0.96,0.2,0.7,10.3,1
7.9080,36494.0087721991,1977,0,0,0,0,-0.15,-0.24,-1.02,0.18,0.12,-1.90,9.7,-4.6,5.0,0
7.9120,36494.0087722454,1978,0,0,0,0,-0.15,-0.15,-0.83,0.01,0.07,-1.98,3.9,1.2,1.0,0
7.9160,36494.0087722917,1979,0,0,0,0,-0.10,0.05,-1.02,0.07,-0.01,-0.99,0.5,0.4,17.7,5
7.9200,36494.008772338,1980,0,0,0,0,0.05,-0.20,-1.07,0.00,0.09,-0.99,0.2,0.9,16.2,5
7.9240,36494.0087723843,1981,0,0,0,0,-0.15,-0.05,-1.02,-0.14,0.00,-1.99,1.9,0.3,0.1,4
7.9280,36494.0087724306,1982,0,0,0,0,-0.15,-0.05,-0.98,-0.12,0.02,-1.09,0.2,4.5,3.0,1
7.9320,36494.0087724769,1983,0,0,0,0,-0.15,-0.05,-0.83,0.00,-0.03,-1.12,-6.0,-6.5,0.1,0
7.9360,36494.0087725232,1984,0,0,0,0,0.05,-0.05,-0.78,0.06,-0.01,-1.98,-0.3,-2.5,7.9,0
7.9400,36494.0087725694,1985,0,0,0,0,-0.15,-0.05,-1.02,0.01,-0.01,-2.00,0.1,0.9,0.7,1
7.9440,36494.0087726157,1986,0,0,0,0,-0.05,-0.20,-0.88,-0.25,-0.01,-1.06,-5.7,-7.4,0.6,1
7.9480,36494.008772662,1987,0,0,0,0,-0.15,0.00,-0.78,0.02,-0.01,-0.99,0.2,-6.1,4.2,4
7.9520,36494.0087727083,1988,0,0,0,0,-0.15,-0.05,-0.83,0.00,-0.01,-1.95,-2.0,0.3,13.0,4
7.9560,36494.0087727546,1989,0,0,0,0,-0.15,-0.05,-0.88,-0.21,-0.01,-1.99,5.4,3.4,11.8,6
7.9600,36494.0087728009,1990,0,0,0,0,-0.15,0.00,-1.02,0.00,-0.01,-1.93,0.2,-7.6,0.5,2
7.9640,36494.0087728472,1991,0,0,0,0,-0.15,-0.24,-1.07,0.25,0.14,-1.20,4.6,5.4,6.0,6
7.9680,36494.0087728935,1992,0,0,0,0,-0.10,-0.24,-0.98,-0.19,0.11,-1.16,2.8,-7.5,8.0,8
7.9720,36494.0087729398,1993,0,0,0,0,-0.10,0.05,-1.07,-0.22,0.12,-1.03,-0.1,-6.5,7.9,6
7.9760,36494.0087729861,1994,0,0,0,0,-0.15,-0.24,-1.07,0.00,0.02,-1.98,0.3,-4.1,7.0,2
7.9800,36494.0087730324,1995,0,0,0,0,-0.15,0.05,-0.88,-0.12,0.03,-1.03,-0.1,-2.4,5.9,0
7.9840,36494.0087730787,1996,0,0,0,0,-0.15,-0.15,-0.88,0.00,0.02,-2.00,-6.9,0.5,1.0,8
7.9880,36494.008773125,1997,0,0,0,0,-0.15,0.00,-1.07,0.04,0.05,-1.99,-7.9,-2.9,1.2,2
7.9920,36494.0087731713,1998,0,0,0,0,-0.15,-0.05,-1.07,0.25,0.05,-0.99,-0.1,-7.3,0.1,0
7.9960,36494.0087732176,1999,0,0,0,0,-0.10,-0.24,-1.07,-0.25,0.02,-2.00,-0.1,-3.6,2.2,0
8.0000,36494.0087732639,2000,0,0,0,0,-0.15,-0.05,-0.88,0.04,0.00,-1.05,-3.8,0.4,2.3,2
8.0040,36494.0087733102,2001,0,0,0,0,-0.15,-0.05,-0.88,0.00,0.00,-1.97,0.0,1.2,0.1,0
8.0080,36494.0087733565,2002,0,0,0,0,-0.05,-0.05,-0.83,0.06,0.02,-1.12,-1.9,-15.3,4.0,0
8.0120,36494.0087734028,2003,0,0,0,0,-0.10,-0.05,-1.07,-0.21,-0.01,-1.96,4.4,-7.6,0.6,0
8.0160,36494.0087734491,2004,0,0,0,0,-0.10,-0.15,-0.88,0.00,-0.01,-1.11,-0.1,5.4,4.6,1
8.0200,36494.0087734954,2005,0,0,0,0,-0.15,-0.05,-0.88,-0.13,-0.01,-0.99,0.3,-7.4,0.1,0
8.0240,36494.0087735417,2006,0,0,0,0,-0.05,-0.05,-0.78,0.00,-0.01,-1.99,0.1,-2.7,0.1,0
8.0280,36494.008773588,2007,0,0,0,0,-0.10,-0.05,-0.88,0.12,0.00,-2.00,-1.0,-6.6,0.1,0
8.0320,36494.0087736343,2008,0,0,0,0,0.00,-0.05,-1.02,0.00,0.04,-1.03,6.5,-3.1,4.0,0
8.0360,36494.0087736806,2009,0,0,0,0,-0.15,-0.24,-0.83,0.01,0.05,-0.99,-7.9,-10.4,0.5,2
8.0400,36494.0087737269,2010,0,0,0,0,-0.15,0.05,-0.78,-0.20,0.06,-2.00,-0.1,4.2,15.8,0
8.0440,36494.0087737732,2011,0,0,0,0,-0.05,-0.24,-1.07,0.02,0.03,-1.03,0.1,1.4,15.8,0
8.0480,36494.0087738194,2012,0,0,0,0,-0.05,-0.24,-0.88,-0.09,0.01,-1.91,-0.1,2.2,10.1,0
8.0520,36494.0087738657,2013,0,0,0,0,-0.05,-0.15,-0.78,-0.13,0.01,-1.04,-2.0,-7.5,5.0,0
8.0560,36494.008773912,2014,0,0,0,0,0.00,-0.05,-1.07,-0.06,-0.01,-1.07,-4.0,2.4,7.9,-2
8.0600,36494.0087739583,2015,0,0,0,0,-0.05,-0.05,-0.73,-0.17,0.02,-1.84,-0.1,-15.2,6.9,-2
8.0640,36494.0087740046,2016,0,0,0,0,0.00,-0.15,-0.78,0.01,-0.01,-1.86,0.3,8.1,7.9,-2
8.0680,36494.0087740509,2017,0,0,0,0,-0.15,0.05,-0.93,0.09,0.00,-0.99,-8.4,-23.2,15.9,-4
8.0720,36494.0087740972,2018,0,0,0,0,-0.05,-0.05,-1.07,0.06,-0.08,-1.93,-3.5,4.2,12.7,-4
8.0760,36494.0087741435,2019,0,0,0,0,-0.05,-0.05,-0.88,0.00,-0.01,-2.00,0.9,-10.9,1.4,-4
8.0800,36494.0087741898,2020,0,0,0,0,-0.05,-0.05,-1.07,0.06,-0.01,-1.90,1.2,-7.3,15.7,-6
8.0840,36494.0087742361,2021,0,0,0,0,-0.05,0.00,-0.88,0.03,0.00,-1.03,1.1,0.5,7.9,-6
8.0880,36494.0087742824,2022,0,0,0,0,0.00,-0.05,-1.07,0.02,0.00,-1.97,0.4,-12.1,9.8,-6
8.0920,36494.0087743287,2023,0,0,0,0,0.00,-0.15,-0.88,0.08,0.00,-1.04,1.2,8.4,12.5,-6
8.0960,36494.008774375,2024,0,0,0,0,-0.10,0.00,-0.78,0.04,-0.01,-2.00,-0.1,-6.8,8.7,-2
8.1000,36494.0087744213,2025,0,0,0,0,-0.05,0.05,-0.98,0.01,0.02,-0.99,-0.1,2.2,10.1,-6
8.1040,36494.0087744676,2026,0,0,0,0,-0.15,0.00,-0.88,0.00,0.05,-1.03,0.2,0.7,0.5,-6
8.1080,36494.0087745139,2027,0,0,0,0,-0.10,-0.24,-0.73,0.09,0.05,-1.02,-0.1,2.3,7.9,-6
8.1120,36494.0087745602,2028,0,0,0,0,-0.15,-0.24,-0.88,-0.05,0.02,-1.09,0.0,-14.9,0.7,-2
8.1160,36494.0087746065,2029,0,0,0,0,-0.05,-0.15,-0.78,-0.09,-0.01,-0.99,2.9,0.6,2.0,-6
8.1200,36494.0087746528,2030,0,0,0,0,-0.15,0.05,-0.98,-0.03,-0.01,-1.17,0.9,-6.5,8.2,-6
8.1240,36494.0087746991,2031,0,0,0,0,0.00,0.00,-0.78,-0.13,0.07,-1.05,-1.8,1.5,-13.9,-6
8.1280,36494.0087747454,2032,0,0,0,0,-0.05,-0.05,-0.83,-0.11,0.01,-1.11,-5.7,2.7,-15.5,-2
8.1320,36494.0087747917,2033,0,0,0,0,-0.15,-0.05,-0.88,-0.08,-0.01,-1.02,1.9,-3.6,0.1,-6
8.1360,36494.008774838,2034,0,0,0,0,-0.05,-0.05,-0.83,0.01,0.01,-1.93,-6.6,3.3,0.1,-6
8.1400,36494.0087748843,2035,0,0,0,0,-0.05,0.00,-0.78,0.03,-0.01,-1.96,4.1,0.6,0.6,-6
8.1440,36494.0087749306,2036,0,0,0,0,-0.10,-0.05,-1.02,-0.07,0.02,-1.01,0.4,-6.5,1.6,-2
8.1480,36494.0087749769,2037,0,0,0,0,-0.05,-0.24,-0.88,0.19,-0.01,-1.15,7.8,0.3,19.6,-6
8.1520,36494.0087750231,2038,0,0,0,0,-0.05,-0.05,-0.88,-0.06,-0.01,-1.99,4.3,-6.8,0.1,-6
8.1560,36494.0087750694,2039,0,0,0,0,-0.15,-0.05,-1.02,-0.06,-0.01,-1.03,-4.0,-13.2,0.3,-6
8.1600,36494.0087751157,2040,0,0,0,0,-0.10,0.00,-0.88,0.04,-0.01,-1.93,0.6,0.5,-6.4,-4
8.1640,36494.008775162,2041,0,0,0,0,0.00,-0.24,-0.83,0.02,-0.01,-1.02,2.8,0.4,4.4,-6
8.1680,36494.0087752083,2042,0,0,0,0,-0.05,-0.05,-0.88,0.00,-0.01,-0.99,0.0,-5.6,0.6,-6
8.1720,36494.0087752546,2043,0,0,0,0,0.00,-0.05,-0.88,0.00,0.00,-1.03,4.8,-2.9,9.8,-4
8.1760,36494.0087753009,2044,0,0,0,0,0.00,-0.05,-0.88,0.00,0.01,-1.00,4.0,-3.1,1.2,-4
8.1800,36494.0087753472,2045,0,0,0,0,0.00,-0.24,-0.78,0.03,-0.01,-2.00,2.4,-3.4,2.0,-4
8.1840,36494.0087753935,2046,0,0,0,0,-0.05,0.05,-0.88,0.01,-0.01,-1.09,3.0,4.4,0.1,-4
8.1880,36494.0087754398,2047,0,0,0,0,-0.10,-0.15,-0.88,0.03,0.02,-1.06,-0.1,0.4,16.8,-4
8.1920,36494.0087754861,2048,0,0,0,0,-0.15,-0.05,-0.88,-0.12,-0.01,-1.07,1.9,0.3,0.1,-4
8.1960,36494.0087755324,2049,0,0,0,0,-0.15,0.00,-0.88,-0.13,0.00,-1.96,0.6,8.1,4.0,-2
8.2000,36494.0087755787,2050,0,0,0,0,-0.15,-0.15,-0.98,-0.13,-0.01,-1.03,3.8,-6.0,16.2,-4
8.2040,36494.008775625,2051,0,0,0,0,-0.15,-0.05,-0.83,-0.10,-0.01,-1.00,-5.9,-2.6,17.7,-4
8.2080,36494.0087756713,2052,0,0,0,0,0.05,-0.05,-1.07,0.01,-0.07,-1.17,2.5,5.8,12.0,-4
8.2120,36494.0087757176,2053,0,0,0,0,-0.15,-0.15,-0.83,0.00,0.05,-1.05,1.0,2.5,0.4,-2
8.2160,36494.0087757639,2054,0,0,0,0,-0.15,-0.05,-0.98,-0.18,-0.01,-1.99,0.3,-8.5,0.2,-4
8.2200,36494.0087758102,2055,0,0,0,0,-0.15,-0.15,-0.88,0.00,0.03,-1.96,0.0,-11.4,0.8,-4
8.2240,36494.0087758565,2056,0,0,0,0,-0.15,0.00,-1.07,0.05,0.05,-1.82,0.4,0.3,0.1,-4
8.2280,36494.0087759028,2057,0,0,0,0,0.05,-0.05,-1.07,0.00,0.01,-1.92,1.1,-7.6,25.6,-2
8.2320,36494.0087759491,2058,0,0,0,0,-0.15,0.10,-1.07,-0.10,0.01,-1.99,-0.1,-9.3,6.9,-4
8.2360,36494.0087759954,2059,0,0,0,0,0.05,-0.20,-0.88,0.02,0.03,-1.17,0.9,-3.3,23.6,-4
8.2400,36494.0087760417,2060,0,0,0,0,-0.05,-0.05,-0.88,-0.06,0.02,-1.99,0.4,-7.3,4.5,-2
8.2440,36494.008776088,2061,0,0,0,0,-0.15,-0.15,-1.07,0.07,-0.01,-2.00,-0.1,1.3,0.3,-2
8.2480,36494.0087761343,2062,0,0,0,0,-0.10,-0.05,-0.88,0.00,0.02,-1.85,4.0,-3.1,0.8,-2
8.2520,36494.0087761806,2063,0,0,0,0,-0.10,0.00,-1.07,0.03,-0.01,-1.99,0.4,2.7,1.1,-2
8.2560,36494.0087762269,2064,0,0,0,0,-0.15,0.05,-0.88,0.02,0.01,-1.05,0.1,-3.6,8.0,-2
8.2600,36494.0087762731,2065,0,0,0,0,-0.15,-0.24,-1.07,-0.19,-0.02,-1.99,-0.1,-5.4,4.7,-2
8.2640,36494.0087763194,2066,0,0,0,0,-0.15,-0.05,-0.78,0.05,-0.01,-0.96,1.5,1.2,7.9,-2
8.2680,36494.0087763657,2067,0,0,0,0,-0.15,-0.05,-1.07,0.01,-0.01,-1.06,-11.4,-21.2,8.4,-2
8.2720,36494.008776412,2068,0,0,0,0,-0.05,-0.05,-1.07,-0.19,0.02,-0.90,-7.9,1.2,6.0,-1
8.2760,36494.0087764583,2069,0,0,0,0,-0.15,0.00,-0.78,0.01,0.02,-1.11,0.4,-1.7,7.9,-1
8.2800,36494.0087765046,2070,0,0,0,0,-0.05,-0.05,-0.98,0.12,-0.01,-0.96,0.9,-33.9,5.3,-2
8.2840,36494.0087765509,2071,0,0,0,0,-0.15,-0.05,-0.78,-0.22,0.07,-1.89,-3.6,5.0,14.1,-2
8.2880,36494.0087765972,2072,0,0,0,0,-0.15,-0.05,-1.02,0.00,-0.01,-1.96,1.1,3.9,0.3,-1
8.2920,36494.0087766435,2073,0,0,0,0,-0.15,-0.24,-0.88,0.02,-0.01,-1.99,-0.1,-1.2,4.7,-1
8.2960,36494.0087766898,2074,0,0,0,0,-0.15,-0.20,-1.07,0.01,0.01,-1.89,3.8,-7.4,0.7,-1
8.3000,36494.0087767361,2075,0,0,0,0,-0.15,-0.10,-0.88,-0.49,0.07,-1.96,0.1,4.0,12.3,-1
8.3040,36494.0087767824,2076,0,0,0,0,-0.15,-0.05,-0.88,0.00,0.01,-1.99,0.4,-3.1,8.2,-1
8.3080,36494.0087768287,2077,0,0,0,0,-0.15,-0.05,-0.78,-0.19,-0.01,-1.85,0.4,-4.5,0.3,0
8.3120,36494.008776875,2078,0,0,0,0,-0.15,-0.05,-0.88,0.00,-0.01,-1.98,0.6,0.7,5.0,0
8.3160,36494.0087769213,2079,0,0,0,0,-0.15,0.05,-0.83,0.13,0.00,-1.03,-2.4,-5.1,3.7,0
